flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
2,danger,4,-1.22943306,-2.657590628,-0.016170582,-4.69E-05,0.003124638,-2.59E-05,2.928234123,3,246005248,33,54
,,,,,,,,,,,,,
3,safe,0,-1.572378635,2.432843208,-0.03443075,0.000417531,0.008639098,0.000561646,2.896944274,3,858018304,38,51
,,,,,,,,,,,,,
3,safe,1,-1.574149966,2.435555458,-0.03287201,0.00038991,0.008071488,0.000464613,2.900165353,3,807017216,38,51
,,,,,,,,,,,,,
3,safe,2,-1.575807571,2.438088894,-0.031362604,0.000364924,0.007546848,0.000375599,2.903175945,3,756016128,38,51
,,,,,,,,,,,,,
3,safe,3,-1.577358961,2.44045496,-0.029903604,0.000341395,0.007050943,0.000297436,2.905989664,3,705015040,38,51
,,,,,,,,,,,,,
3,safe,4,-1.578811169,2.442664862,-0.028495159,0.000315462,0.006591432,0.000232814,2.908619657,3,654013952,38,51
,,,,,,,,,,,,,
3,danger,0,-1.583751202,2.450135946,-0.023370262,0.000233225,0.00502931,0.000110247,2.91752981,3,450009600,38,51
,,,,,,,,,,,,,
3,danger,1,-1.584796906,2.451704979,-0.022214008,0.000211384,0.004701896,0.000107766,2.919406104,3,399008512,38,51
,,,,,,,,,,,,,
3,danger,2,-1.585775375,2.453169823,-0.021106225,0.000194705,0.004393396,0.000112551,2.921159221,3,348007424,38,51
,,,,,,,,,,,,,
3,danger,3,-1.586639404,2.454459906,-0.020106802,0.000179286,0.004122664,0.00012168,2.922704623,3,300006400,38,51
,,,,,,,,,,,,,
3,danger,4,-1.587500811,2.455741882,-0.019089876,0.000164555,0.00385291,0.000134281,2.924242028,3,249005312,38,51
,,,,,,,,,,,,,
4,safe,0,-1.634701014,-2.178812027,-0.067481384,-0.002107956,0.039223351,9.76E-05,2.724706037,3,1053022464,17,34
,,,,,,,,,,,,,
4,safe,1,-1.643513918,-2.190516472,-0.067212537,-0.001979393,0.036622796,0.00048063,2.739346261,3,1002021376,17,34
,,,,,,,,,,,,,
4,safe,2,-1.651751041,-2.201433182,-0.066653833,-0.001861854,0.034189295,0.000669827,2.75300423,3,951020288,17,34
,,,,,,,,,,,,,
4,safe,3,-1.659451485,-2.211615562,-0.065843791,-0.00174961,0.031915236,0.00069408,2.765747283,3,900019200,17,34
,,,,,,,,,,,,,
4,safe,4,-1.666242242,-2.22057271,-0.064883649,-0.001639362,0.029922236,0.000586461,2.776961695,3,852018176,17,34
,,,,,,,,,,,,,
4,danger,0,-1.709391952,-2.276763678,-0.052378055,-0.000919197,0.017367104,-0.001700204,2.847528252,3,447009536,17,34
,,,,,,,,,,,,,
4,danger,1,-1.713396549,-2.281885147,-0.050552949,-0.000846551,0.016219372,-0.001843694,2.853994247,3,396008448,17,34
,,,,,,,,,,,,,
4,danger,2,-1.717148423,-2.286663055,-0.048753012,-0.000771032,0.015153593,-0.00192683,2.860035575,3,345007360,17,34
,,,,,,,,,,,,,
4,danger,3,-1.720663786,-2.291119337,-0.046953112,-0.000706489,0.014153652,-0.001948256,2.865679025,3,294006272,17,34
,,,,,,,,,,,,,
4,danger,4,-1.723957777,-2.295276165,-0.045139782,-0.000636304,0.013227069,-0.00191562,2.870951182,3,243005184,17,34
,,,,,,,,,,,,,
5,safe,0,0.450256586,2.298521519,-0.007583789,0.002490084,0.103989184,0.002837315,2.342218965,3,2118045184,4,42
,,,,,,,,,,,,,
5,safe,1,0.458094448,2.338084221,-0.01726299,0.002391959,0.097622484,0.00433304,2.382600755,3,2067044096,4,42
,,,,,,,,,,,,,
5,safe,2,0.465408057,2.374993086,-0.025934994,0.002298964,0.091565251,0.005348355,2.420303585,3,2016043008,4,42
,,,,,,,,,,,,,
5,safe,3,0.472230703,2.409420013,-0.033626936,0.002212645,0.085816711,0.005912167,2.455491276,3,1965041920,4,42
,,,,,,,,,,,,,
5,safe,4,0.478593916,2.44152832,-0.040376421,0.002129843,0.080374859,0.006070502,2.488321308,3,1914040832,4,42
,,,,,,,,,,,,,
5,danger,0,0.553852975,2.828052044,-0.041042656,0.000316079,0.011294158,0.000947218,2.882068004,3,447009536,4,42
,,,,,,,,,,,,,
5,danger,1,0.554594874,2.832211494,-0.039306607,0.000284428,0.010554075,0.000859659,2.886267907,3,396008448,4,42
,,,,,,,,,,,,,
5,danger,2,0.55528307,2.836098909,-0.037610471,0.000255526,0.009859579,0.000761985,2.890192184,3,345007360,4,42
,,,,,,,,,,,,,
5,danger,3,0.555885494,2.839525461,-0.036053788,0.000227491,0.00925004,0.000664075,2.893650532,3,297006336,4,42
,,,,,,,,,,,,,
5,danger,4,0.556480646,2.842935085,-0.034444463,0.000198177,0.008645742,0.000560094,2.897091132,3,246005248,4,42
,,,,,,,,,,,,,
6,safe,0,-2.544647455,-1.201257467,-0.059811801,-0.001249258,0.023250045,0.001351812,2.814574146,3,2835060480,25,77
,,,,,,,,,,,,,
6,safe,1,-2.552479506,-1.205008864,-0.058164474,-0.001175414,0.021691844,0.000873961,2.823221758,3,2784059392,25,77
,,,,,,,,,,,,,
6,safe,2,-2.55979538,-1.208513141,-0.056447878,-0.00110844,0.020259377,0.000417815,2.83129701,3,2733058304,25,77
,,,,,,,,,,,,,
6,safe,3,-2.566629648,-1.211786389,-0.054680329,-0.001050108,0.018920319,3.93E-06,2.838838485,3,2682057216,25,77
,,,,,,,,,,,,,
6,safe,4,-2.573014021,-1.21484375,-0.052878052,-0.00098673,0.017662007,-0.000351107,2.845881687,3,2631056128,25,77
,,,,,,,,,,,,,
6,danger,0,-2.65951252,-1.255080342,-0.006237693,4.92E-06,0.000965334,1.40E-05,2.940794521,3,441009408,25,77
,,,,,,,,,,,,,
6,danger,1,-2.659846306,-1.255214453,-0.005896343,9.60E-06,0.000900412,3.14E-05,2.941152913,3,390008320,25,77
,,,,,,,,,,,,,
6,danger,2,-2.660157919,-1.255339861,-0.005573344,1.46E-05,0.000842718,4.67E-05,2.941487614,3,339007232,25,77
,,,,,,,,,,,,,
6,danger,3,-2.660449266,-1.255457044,-0.005267476,8.52E-06,0.000788744,5.83E-05,2.941800543,3,288006144,25,77
,,,,,,,,,,,,,
6,danger,4,-2.660721064,-1.255566955,-0.004978037,1.87E-05,0.000735682,7.05E-05,2.942092748,3,237005056,25,77
,,,,,,,,,,,,,
7,safe,0,-2.721394539,0.84553951,-0.051792875,0.001015255,0.016942814,0.000582652,2.850194345,3,2010042880,27,63
,,,,,,,,,,,,,
7,safe,1,-2.727436066,0.847452819,-0.049959682,0.000969077,0.015825002,0.000842742,2.856497811,3,1959041792,27,63
,,,,,,,,,,,,,
7,safe,2,-2.733082056,0.849238992,-0.048170142,0.00090728,0.014778677,0.001026617,2.862387946,3,1908040704,27,63
,,,,,,,,,,,,,
7,safe,3,-2.73835659,0.850906134,-0.046357069,0.000865633,0.013806222,0.001140638,2.867888952,3,1857039616,27,63
,,,,,,,,,,,,,
7,safe,4,-2.743004322,0.852373302,-0.044648059,0.000819894,0.012946668,0.00118639,2.872735004,3,1809038592,27,63
,,,,,,,,,,,,,
7,danger,0,-2.802353144,0.870357811,-0.011805097,9.87E-05,0.00209551,0.000271327,2.934424172,3,438009344,27,63
,,,,,,,,,,,,,
7,danger,1,-2.803110838,0.870557427,-0.011176322,8.75E-05,0.001958295,0.000249094,2.93520451,3,387008256,27,63
,,,,,,,,,,,,,
7,danger,2,-2.80381918,0.870742142,-0.010579099,7.18E-05,0.001831411,0.000223375,2.935933546,3,336007168,27,63
,,,,,,,,,,,,,
7,danger,3,-2.804481506,0.870913267,-0.010012031,6.41E-05,0.001711148,0.000197168,2.936614833,3,285006080,27,63
,,,,,,,,,,,,,
7,danger,4,-2.805065632,0.871062577,-0.009504743,4.05E-05,0.001605301,0.000170663,2.937215272,3,237005056,27,63
,,,,,,,,,,,,,
8,safe,0,-2.52354455,1.512507915,-0.004874445,-5.13E-05,0.000719217,-0.000446773,2.942104867,3,2118045184,76,114
,,,,,,,,,,,,,
8,safe,1,-2.523770094,1.512681007,-0.004591619,-4.57E-05,0.000669102,-0.000430415,2.942386854,3,2064044032,76,114
,,,,,,,,,,,,,
8,safe,2,-2.523966789,1.512836814,-0.004338742,-3.51E-05,0.000626443,-0.000412203,2.942635282,3,2013042944,76,114
,,,,,,,,,,,,,
8,safe,3,-2.524148464,1.512985587,-0.004099627,-1.94E-05,0.000582632,-0.000391432,2.942867252,3,1962041856,76,114
,,,,,,,,,,,,,
8,safe,4,-2.524316311,1.513127685,-0.003873522,-2.32E-05,0.000545755,-0.000370749,2.943083966,3,1911040768,76,114
,,,,,,,,,,,,,
8,danger,0,-2.526172876,1.515199065,-0.000751722,7.43E-05,7.54E-05,0.000155702,2.945738986,3,438009344,76,114
,,,,,,,,,,,,,
8,danger,1,-2.526193142,1.515218496,-0.00071065,7.66E-05,6.84E-05,0.000164386,2.94576635,3,387008256,76,114
,,,,,,,,,,,,,
8,danger,2,-2.526213408,1.515235543,-0.000671874,6.19E-05,6.22E-05,0.000171707,2.945792488,3,336007168,76,114
,,,,,,,,,,,,,
8,danger,3,-2.526232481,1.515249372,-0.00063723,6.26E-05,5.84E-05,0.000173568,2.94581595,3,288006144,76,114
,,,,,,,,,,,,,
8,danger,4,-2.526251554,1.515261292,-0.000604338,6.00E-05,5.58E-05,0.000173572,2.945838432,3,240005120,76,114
,,,,,,,,,,,,,
9,safe,0,2.331955194,1.162123561,-0.059852101,0.000380583,0.060199503,0.00068788,2.606171229,3,660014080,5,14
,,,,,,,,,,,,,
9,safe,1,2.352175713,1.172184348,-0.062455162,0.000356429,0.056248862,0.000407233,2.628811019,3,609012992,5,14
,,,,,,,,,,,,,
9,safe,2,2.371038437,1.181565046,-0.064460181,0.00033645,0.052552339,0.000132344,2.649919686,3,558011904,5,14
,,,,,,,,,,,,,
9,safe,3,2.388636589,1.190312505,-0.065922827,0.000314903,0.049095858,-0.000120821,2.669601924,3,507010816,5,14
,,,,,,,,,,,,,
9,safe,4,2.405056477,1.198469758,-0.066897772,0.000296823,0.045828257,-0.000342128,2.687954934,3,456009728,5,14
,,,,,,,,,,,,,
9,danger,0,2.405056477,1.198469758,-0.066897772,0.000296823,0.045828257,-0.000342128,2.687954934,3,456009728,5,14
,,,,,,,,,,,,,
9,danger,1,2.420378685,1.206077456,-0.067435123,0.000272918,0.042790696,-0.00052475,2.705069926,3,405008640,5,14
,,,,,,,,,,,,,
9,danger,2,2.434677839,1.213173151,-0.067583881,0.000257725,0.039957836,-0.000662935,2.721031579,3,354007552,5,14
,,,,,,,,,,,,,
9,danger,3,2.448024035,1.21979177,-0.067389838,0.000242497,0.0373029,-0.000756541,2.735919411,3,303006464,5,14
,,,,,,,,,,,,,
9,danger,4,2.460482121,1.225966215,-0.066895835,0.000229775,0.034819044,-0.000806235,2.749807353,3,252005376,5,14
,,,,,,,,,,,,,
10,safe,0,0.269824743,2.650800228,-0.065531798,0.001407026,0.049846403,0.000961305,2.665303296,3,3039064832,17,73
,,,,,,,,,,,,,
10,safe,1,0.271748424,2.669326782,-0.066615582,0.001329123,0.04655236,0.000237987,2.683950505,3,2988063744,17,73
,,,,,,,,,,,,,
10,safe,2,0.273646027,2.68759203,-0.067275867,0.001247327,0.043286901,-0.000393157,2.70232476,3,2934062592,17,73
,,,,,,,,,,,,,
10,safe,3,0.275315344,2.703656197,-0.067489721,0.001175405,0.040405009,-0.000846002,2.718475718,3,2883061504,17,73
,,,,,,,,,,,,,
10,safe,4,0.276873171,2.71864748,-0.067353196,0.001105594,0.037725404,-0.001157698,2.733539706,3,2832060416,17,73
,,,,,,,,,,,,,
10,danger,0,0.297122627,2.922132492,-0.009346031,-2.16E-06,0.001576709,-5.53E-06,2.937214242,3,450009600,17,73
,,,,,,,,,,,,,
10,danger,1,0.297168106,2.922719002,-0.008841947,-4.12E-06,0.00147507,-1.92E-05,2.937800781,3,399008512,17,73
,,,,,,,,,,,,,
10,danger,2,0.297210813,2.923266888,-0.008363843,-1.11E-05,0.001377363,-3.37E-05,2.938348774,3,348007424,17,73
,,,,,,,,,,,,,
10,danger,3,0.297251046,2.923778534,-0.007910474,-1.22E-05,0.001287439,-4.66E-05,2.938860608,3,297006336,17,73
,,,,,,,,,,,,,
10,danger,4,0.297288984,2.924256563,-0.007480777,-1.45E-05,0.001202942,-5.80E-05,2.939338897,3,246005248,17,73
,,,,,,,,,,,,,
11,safe,0,-2.470279217,-1.345142603,-0.059971899,-0.001380227,0.023409661,0.000416678,2.81341157,3,1917040896,23,57
,,,,,,,,,,,,,
11,safe,1,-2.477987051,-1.349297762,-0.058335226,-0.001287974,0.021864805,-2.41E-05,2.82213169,3,1866039808,23,57
,,,,,,,,,,,,,
11,safe,2,-2.485190392,-1.353171468,-0.056627359,-0.001221325,0.020423861,-0.000444313,2.830274008,3,1815038720,23,57
,,,,,,,,,,,,,
11,safe,3,-2.491923809,-1.356782675,-0.054867182,-0.001122857,0.019065659,-0.000815513,2.837878416,3,1764037632,23,57
,,,,,,,,,,,,,
11,safe,4,-2.498217821,-1.360149503,-0.053069595,-0.001056983,0.017793417,-0.001128569,2.844980726,3,1713036544,23,57
,,,,,,,,,,,,,
11,danger,0,-2.571915388,-1.398198485,-0.016911956,-3.19E-05,0.003306841,2.85E-05,2.927455172,3,444009472,23,57
,,,,,,,,,,,,,
11,danger,1,-2.573027134,-1.398741484,-0.016038895,-1.26E-05,0.00309175,3.92E-05,2.928686329,3,393008384,23,57
,,,,,,,,,,,,,
11,danger,2,-2.57406497,-1.399248123,-0.015206504,2.71E-06,0.002889096,5.21E-05,2.929835664,3,342007296,23,57
,,,,,,,,,,,,,
11,danger,3,-2.575035095,-1.399722695,-0.014413174,1.45E-05,0.002700575,6.84E-05,2.930910627,3,291006208,23,57
,,,,,,,,,,,,,
11,danger,4,-2.575941563,-1.400166512,-0.013657817,2.61E-05,0.002523796,8.78E-05,2.931915369,3,240005120,23,57
,,,,,,,,,,,,,
12,safe,0,-2.745744944,-0.538160443,-0.062457994,-0.001799873,0.026103165,0.000697637,2.798684148,3,2325049600,22,64
,,,,,,,,,,,,,
12,safe,1,-2.755326748,-0.539964676,-0.060972054,-0.001685156,0.02436989,0.000238534,2.808398998,3,2274048512,22,64
,,,,,,,,,,,,,
12,safe,2,-2.763768435,-0.54154104,-0.059477422,-0.001583284,0.022841813,-0.000212063,2.816952293,3,2226047488,22,64
,,,,,,,,,,,,,
12,safe,3,-2.772164106,-0.543095052,-0.057808232,-0.001468058,0.021332715,-0.000681267,2.825453567,3,2175046400,22,64
,,,,,,,,,,,,,
12,safe,4,-2.779561758,-0.544451475,-0.056178205,-0.001375704,0.020000473,-0.001089553,2.832939633,3,2127045376,22,64
,,,,,,,,,,,,,
12,danger,0,-2.880069017,-0.560511291,-0.012050142,0.000127936,0.002162172,0.000372701,2.934129455,3,450009600,22,64
,,,,,,,,,,,,,
12,danger,1,-2.880863667,-0.560631394,-0.011409478,0.000136411,0.002020577,0.000405402,2.934929846,3,399008512,22,64
,,,,,,,,,,,,,
12,danger,2,-2.881605148,-0.560747385,-0.010800657,0.000137177,0.001889141,0.00043815,2.935677522,3,348007424,22,64
,,,,,,,,,,,,,
12,danger,3,-2.882257938,-0.560853362,-0.010255562,0.000128433,0.001774562,0.00046601,2.936336577,3,300006400,22,64
,,,,,,,,,,,,,
12,danger,4,-2.882906437,-0.560962915,-0.009704941,0.00013307,0.001658806,0.000495964,2.936992186,3,249005312,22,64
,,,,,,,,,,,,,
13,safe,0,0.136002272,2.366770267,-0.014481729,0.002600304,0.099507362,0.004194931,2.370718844,3,804017152,2,14
,,,,,,,,,,,,,
13,safe,1,0.138282612,2.405126572,-0.023455229,0.002493389,0.093359254,0.0054611,2.409212746,3,753016064,2,14
,,,,,,,,,,,,,
13,safe,2,0.140411615,2.440905809,-0.031439025,0.002396781,0.087517478,0.006217829,2.445143146,3,702014976,2,14
,,,,,,,,,,,,,
13,safe,3,0.142398566,2.474276781,-0.038468115,0.002302519,0.081987619,0.006513216,2.47866955,3,651013888,2,14
,,,,,,,,,,,,,
13,safe,4,0.144252211,2.505398035,-0.044585921,0.002212563,0.076752007,0.006413778,2.509943409,3,600012800,2,14
,,,,,,,,,,,,,
13,danger,0,0.149093345,2.586726665,-0.057989977,0.001936611,0.062791757,0.004530036,2.591668672,3,447009536,2,14
,,,,,,,,,,,,,
13,danger,1,0.150491416,2.61026597,-0.060996078,0.001842658,0.058687326,0.003637874,2.615311955,3,396008448,2,14
,,,,,,,,,,,,,
13,danger,2,0.15179275,2.63222146,-0.063367359,0.001754165,0.054824576,0.002730705,2.637355925,3,345007360,2,14
,,,,,,,,,,,,,
13,danger,3,0.15300329,2.652700186,-0.065160848,0.001657869,0.051216602,0.00186481,2.657907865,3,294006272,2,14
,,,,,,,,,,,,,
13,danger,4,0.15412876,2.671803474,-0.066431962,0.00157353,0.047822919,0.001083269,2.677069795,3,243005184,2,14
,,,,,,,,,,,,,
14,safe,0,1.439917684,-2.47552371,-0.047283329,-0.000331856,0.014314483,-0.000637708,2.864230488,3,1617034496,35,63
,,,,,,,,,,,,,
14,safe,1,1.442599058,-2.480179071,-0.045472249,-0.000312198,0.013371043,-0.000645216,2.86957279,3,1566033408,35,63
,,,,,,,,,,,,,
14,safe,2,1.445102453,-2.484531164,-0.04366938,-0.000290408,0.012494401,-0.000632609,2.874564875,3,1515032320,35,63
,,,,,,,,,,,,,
14,safe,3,1.447440147,-2.488600492,-0.041889746,-0.000268888,0.01168028,-0.000600799,2.879230825,3,1464031232,35,63
,,,,,,,,,,,,,
14,safe,4,1.449622512,-2.492404699,-0.040142041,-0.000252587,0.010923412,-0.000556755,2.883591163,3,1413030144,35,63
,,,,,,,,,,,,,
14,danger,0,1.471893549,-2.531699657,-0.015956143,-1.11E-05,0.003066237,-2.13E-05,2.928519826,3,453009664,35,63
,,,,,,,,,,,,,
14,danger,1,1.472454071,-2.532702684,-0.015129474,-6.75E-06,0.002865168,-1.93E-05,2.929664278,3,402008576,35,63
,,,,,,,,,,,,,
14,danger,2,1.472977757,-2.533640385,-0.014341561,-2.05E-06,0.002679643,-1.53E-05,2.930734166,3,351007488,35,63
,,,,,,,,,,,,,
14,danger,3,1.473467469,-2.534516573,-0.01359129,2.90E-06,0.002505199,-9.42E-06,2.931734191,3,300006400,35,63
,,,,,,,,,,,,,
14,danger,4,1.473925233,-2.535335541,-0.012877062,7.17E-06,0.002340674,-9.47E-07,2.932669043,3,249005312,35,63
,,,,,,,,,,,,,
15,safe,0,0.825319171,2.749479294,-0.044911537,0.000377454,0.013125972,0.000669729,2.87102859,3,1215025920,32,52
,,,,,,,,,,,,,
15,safe,1,0.826805472,2.754468441,-0.043011699,0.000349934,0.012206164,0.00065581,2.876204737,3,1161024768,32,52
,,,,,,,,,,,,,
15,safe,2,0.828112662,2.758863926,-0.041244231,0.000329986,0.011415357,0.000623622,2.880764105,3,1110023680,32,52
,,,,,,,,,,,,,
15,safe,3,0.829332232,2.762973785,-0.039510876,0.000309112,0.010669307,0.00057497,2.885026378,3,1059022592,32,52
,,,,,,,,,,,,,
15,safe,4,0.830470204,2.766814947,-0.037816443,0.000285431,0.009969972,0.000516317,2.889009483,3,1008021504,32,52
,,,,,,,,,,,,,
15,danger,0,0.838904202,2.795667171,-0.022326447,0.000109545,0.004745058,6.51E-05,2.918906244,3,447009536,32,52
,,,,,,,,,,,,,
15,danger,1,0.839394689,2.797379255,-0.021216089,0.000103312,0.004436784,6.62E-05,2.920678733,3,396008448,32,52
,,,,,,,,,,,,,
15,danger,2,0.839852095,2.798980236,-0.02015293,0.000100252,0.004149211,7.17E-05,2.922336059,3,345007360,32,52
,,,,,,,,,,,,,
15,danger,3,0.840278327,2.800477266,-0.019135941,7.99E-05,0.003876564,7.72E-05,2.923885561,3,294006272,32,52
,,,,,,,,,,,,,
15,danger,4,0.840675533,2.801876307,-0.018163802,7.75E-05,0.003625846,8.32E-05,2.925333504,3,243005184,32,52
,,,,,,,,,,,,,
16,safe,0,-1.805397272,-2.185089588,-0.055422597,-0.000936524,0.019575981,-0.000181449,2.834986328,3,1200025600,27,47
,,,,,,,,,,,,,
16,safe,1,-1.810065508,-2.190734148,-0.053641871,-0.000879988,0.01828138,-0.000483342,2.84227562,3,1149024512,27,47
,,,,,,,,,,,,,
16,safe,2,-1.814429402,-2.196005344,-0.051833231,-0.000824017,0.017078716,-0.000730939,2.849084101,3,1098023424,27,47
,,,,,,,,,,,,,
16,safe,3,-1.81850934,-2.200927973,-0.050009929,-0.000781622,0.015953643,-0.000920466,2.855444126,3,1047022336,27,47
,,,,,,,,,,,,,
16,safe,4,-1.822107196,-2.205264091,-0.048332255,-0.000724343,0.014955062,-0.001042753,2.861048821,3,999021312,27,47
,,,,,,,,,,,,,
16,danger,0,-1.85085237,-2.239609241,-0.030029401,-0.000336937,0.007124426,-0.000341695,2.905581838,3,441009408,27,47
,,,,,,,,,,,,,
16,danger,1,-1.852581143,-2.241646051,-0.028617388,-0.000309634,0.006658699,-0.000263369,2.908238791,3,390008320,27,47
,,,,,,,,,,,,,
16,danger,2,-1.854199052,-2.243548155,-0.027256398,-0.000273699,0.006222805,-0.000201925,2.91072248,3,339007232,27,47
,,,,,,,,,,,,,
16,danger,3,-1.855713487,-2.245323658,-0.025946224,-0.000257764,0.005816943,-0.000153158,2.913043783,3,288006144,27,47
,,,,,,,,,,,,,
16,danger,4,-1.857130766,-2.246981382,-0.024686402,-0.00023538,0.00543839,-0.00011798,2.915213446,3,237005056,27,47
,,,,,,,,,,,,,
17,safe,0,1.13793695,-2.606026888,-0.0531017,-0.000473644,0.017857607,-0.000554409,2.844133688,3,2892061696,29,82
,,,,,,,,,,,,,
17,safe,1,1.140590787,-2.612175226,-0.051286697,-0.000441282,0.016684778,-0.000659585,2.850795868,3,2841060608,29,82
,,,,,,,,,,,,,
17,safe,2,1.14306736,-2.617921829,-0.049467012,-0.00042126,0.015596841,-0.000735596,2.857020245,3,2790059520,29,82
,,,,,,,,,,,,,
17,safe,3,1.145377874,-2.623294353,-0.04768797,-0.000379148,0.014562381,-0.000777045,2.862837383,3,2739058432,29,82
,,,,,,,,,,,,,
17,safe,4,1.147533298,-2.628316879,-0.045880526,-0.000349132,0.013609493,-0.000788694,2.868272531,3,2688057344,29,82
,,,,,,,,,,,,,
17,danger,0,1.176300883,-2.696577549,-0.004832958,2.24E-05,0.000709975,0.000165973,2.941978518,3,459009792,29,82
,,,,,,,,,,,,,
17,danger,1,1.176415682,-2.69681716,-0.004567302,2.30E-05,0.000664307,0.000161996,2.942243618,3,408008704,29,82
,,,,,,,,,,,,,
17,danger,2,1.176524401,-2.697040081,-0.00431615,1.76E-05,0.000620174,0.000157869,2.942491035,3,357007616,29,82
,,,,,,,,,,,,,
17,danger,3,1.176627278,-2.697247982,-0.004078672,1.67E-05,0.00057971,0.000153919,2.94272239,3,306006528,29,82
,,,,,,,,,,,,,
