flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
5,safe,3,1.616518021,-1.381070137,0.034180056,-0.001513119,0.117620021,0.002479699,2.126418,3,642013696,0,12
,,,,,,,,,,,,,
5,safe,4,1.652726412,-1.411847234,0.023166699,-0.001458944,0.111551486,0.00101394,2.173787915,3,594012672,0,12
,,,,,,,,,,,,,
5,danger,0,1.751078367,-1.49544239,-0.005981389,-0.001338418,0.094371013,-0.002304344,2.302750349,3,447009536,0,12
,,,,,,,,,,,,,
5,danger,1,1.781186342,-1.521034002,-0.014434868,-0.001299069,0.088924274,-0.002964781,2.342301771,3,396008448,0,12
,,,,,,,,,,,,,
5,danger,2,1.809423804,-1.545037746,-0.022045497,-0.001266316,0.083736666,-0.003376455,2.379420548,3,345007360,0,12
,,,,,,,,,,,,,
5,danger,3,1.835903764,-1.567550063,-0.028836779,-0.001232748,0.07881517,-0.003560863,2.414246754,3,294006272,0,12
,,,,,,,,,,,,,
5,danger,4,1.860733628,-1.58866322,-0.034840025,-0.001195435,0.074173801,-0.003550594,2.44691526,3,243005184,0,12
,,,,,,,,,,,,,
6,danger,0,0.739771187,2.009712219,0.0313312,0.002194403,0.115971826,-0.00418342,2.141771757,3,456009728,-1,8
,,,,,,,,,,,,,
6,danger,1,0.756884456,2.056201696,0.01986748,0.002065141,0.109645054,-0.001785811,2.191171881,3,405008640,-1,8
,,,,,,,,,,,,,
6,danger,2,0.772949576,2.099832773,0.009226739,0.001954044,0.103486083,0.000300939,2.237595552,3,354007552,-1,8
,,,,,,,,,,,,,
6,danger,3,0.78802669,2.140768528,-0.000563921,0.0018607,0.097601652,0.002007699,2.281200621,3,303006464,-1,8
,,,,,,,,,,,,,
6,danger,4,0.802173436,2.179167986,-0.00949572,0.001775095,0.091991894,0.003300012,2.322142438,3,252005376,-1,8
,,,,,,,,,,,,,
7,safe,0,-2.846576214,0.657227039,-0.015515653,-7.30E-05,0.003297332,-0.000231667,2.921503767,3,1008021504,62,78
,,,,,,,,,,,,,
7,safe,1,-2.847895145,0.657463551,-0.014760837,-8.56E-05,0.003096825,-0.000267899,2.922838169,3,957020416,62,78
,,,,,,,,,,,,,
7,safe,2,-2.849133968,0.657687962,-0.014038921,-8.68E-05,0.002912459,-0.000302248,2.924092153,3,906019328,62,78
,,,,,,,,,,,,,
7,safe,3,-2.850230217,0.657889128,-0.01338846,-0.000108219,0.002745928,-0.000338839,2.925202496,3,858018304,62,78
,,,,,,,,,,,,,
7,safe,4,-2.851262093,0.658081532,-0.012765823,-0.000115121,0.002588766,-0.000377154,2.926248415,3,810017280,62,78
,,,,,,,,,,,,,
7,danger,0,-2.857274294,0.659303725,-0.008906461,-0.000123574,0.001672509,-0.000613403,2.932367153,3,453009664,62,78
,,,,,,,,,,,,,
7,danger,1,-2.857933521,0.659455836,-0.008454137,-0.000122955,0.001572403,-0.000631715,2.93304236,3,402008576,62,78
,,,,,,,,,,,,,
7,danger,2,-2.858551502,0.659603775,-0.008023791,-0.000118093,0.001476067,-0.000647846,2.933676569,3,351007488,62,78
,,,,,,,,,,,,,
7,danger,3,-2.859130859,0.659747899,-0.007614323,-0.000115834,0.001388032,-0.000656808,2.934272404,3,300006400,62,78
,,,,,,,,,,,,,
7,danger,4,-2.859642267,0.659880161,-0.007247063,-0.000111191,0.001308164,-0.000662263,2.934799524,3,252005376,62,78
,,,,,,,,,,,,,
8,safe,0,-1.706234574,-2.332778215,-0.030207217,-0.000343089,0.007981231,-0.000374299,2.890329237,3,1287027456,47,69
,,,,,,,,,,,,,
8,safe,1,-1.708190203,-2.335368872,-0.028903978,-0.000314406,0.007494502,-0.000291832,2.893561296,3,1236026368,47,69
,,,,,,,,,,,,,
8,safe,2,-1.709924579,-2.337661505,-0.027713681,-0.000288069,0.00706633,-0.000228257,2.896423903,3,1188025344,47,69
,,,,,,,,,,,,,
8,safe,3,-1.711660743,-2.339951754,-0.026488224,-0.000263214,0.006637691,-0.000175746,2.899285832,3,1137024256,47,69
,,,,,,,,,,,,,
8,safe,4,-1.713293672,-2.342100382,-0.025304567,-0.00023829,0.006234308,-0.000136327,2.901973419,3,1086023168,47,69
,,,,,,,,,,,,,
8,danger,0,-1.72741127,-2.360484362,-0.013498189,-3.07E-05,0.002774458,-2.22E-05,2.925067233,3,426009088,47,69
,,,,,,,,,,,,,
8,danger,1,-1.728060246,-2.361323833,-0.012869596,-2.18E-05,0.002615026,-3.78E-06,2.926125097,3,378008064,47,69
,,,,,,,,,,,,,
8,danger,2,-1.728671789,-2.362115383,-0.012267918,-1.41E-05,0.002464329,1.61E-05,2.927122433,3,330007040,47,69
,,,,,,,,,,,,,
8,danger,3,-1.729247928,-2.362861633,-0.011691796,-9.38E-06,0.002327414,3.81E-05,2.928062532,3,282006016,47,69
,,,,,,,,,,,,,
8,danger,4,-1.729823112,-2.363607645,-0.011107083,-8.22E-07,0.002182948,6.18E-05,2.929001958,3,231004928,47,69
,,,,,,,,,,,,,
9,safe,0,2.053735971,1.847538352,-0.058041949,0.000398366,0.027123682,-0.000530522,2.763077681,3,1080023040,22,40
,,,,,,,,,,,,,
9,safe,1,2.06146121,1.854473114,-0.057037525,0.000376318,0.025531095,-0.000412198,2.773435799,3,1032022016,22,40
,,,,,,,,,,,,,
9,safe,2,2.069180965,1.861403346,-0.055854619,0.000352666,0.023968957,-0.000280716,2.78378376,3,981020928,22,40
,,,,,,,,,,,,,
9,safe,3,2.076429129,1.867910028,-0.054572664,0.000333806,0.022501595,-0.000150315,2.793496729,3,930019840,22,40
,,,,,,,,,,,,,
9,safe,4,2.083234072,1.874019504,-0.053210407,0.000317732,0.021121932,-2.84E-05,2.802613895,3,879018752,22,40
,,,,,,,,,,,,,
9,danger,0,2.128318548,1.914526463,-0.039643984,0.000199711,0.012038951,0.000307683,2.862991978,3,423009024,22,40
,,,,,,,,,,,,,
9,danger,1,2.131959915,1.917802811,-0.038121521,0.000186386,0.011300441,0.000278255,2.867869235,3,372007936,22,40
,,,,,,,,,,,,,
9,danger,2,2.135379553,1.920880914,-0.036624715,0.000175388,0.010615195,0.000244393,2.872450294,3,321006848,22,40
,,,,,,,,,,,,,
9,danger,3,2.138407469,1.923607826,-0.035242759,0.000166755,0.010009483,0.000212788,2.876507539,3,273005824,22,40
,,,,,,,,,,,,,
9,danger,4,2.141261339,1.926178694,-0.033889685,0.000160237,0.009436021,0.00018176,2.880332098,3,225004800,22,40
,,,,,,,,,,,,,
10,safe,0,-1.711753011,2.181083679,-0.057166077,0.001087682,0.025661102,-0.001511988,2.773173696,3,1053022464,25,42
,,,,,,,,,,,,,
10,safe,1,-1.717785835,2.18883419,-0.056061432,0.001031608,0.024174757,-0.001144125,2.782970746,3,1005021440,25,42
,,,,,,,,,,,,,
10,safe,2,-1.723813891,2.196580648,-0.054789253,0.000985405,0.022706345,-0.000751459,2.792758983,3,954020352,25,42
,,,,,,,,,,,,,
10,safe,3,-1.729472518,2.203853369,-0.053434309,0.000930115,0.021299381,-0.000379685,2.801945768,3,903019264,25,42
,,,,,,,,,,,,,
10,safe,4,-1.734784722,2.210681677,-0.052012447,0.000886266,0.020001713,-4.35E-05,2.810568769,3,852018176,25,42
,,,,,,,,,,,,,
10,danger,0,-1.766770124,2.251792192,-0.039949104,0.000590748,0.012167301,0.000775934,2.862453612,3,450009600,25,42
,,,,,,,,,,,,,
10,danger,1,-1.76981163,2.255696297,-0.038419306,0.000559317,0.011426453,0.000704284,2.867381215,3,399008512,25,42
,,,,,,,,,,,,,
10,danger,2,-1.772668958,2.259362221,-0.036914382,0.000542513,0.010731408,0.000620094,2.872008975,3,348007424,25,42
,,,,,,,,,,,,,
10,danger,3,-1.775200367,2.262607813,-0.035524637,0.000508308,0.010113319,0.000535172,2.876107171,3,300006400,25,42
,,,,,,,,,,,,,
10,danger,4,-1.777732491,2.265851259,-0.034078993,0.000483369,0.009497567,0.000446486,2.88020418,3,249005312,25,42
,,,,,,,,,,,,,
11,safe,0,2.408708096,-1.645178914,-0.017941445,-1.76E-05,0.003967429,-1.18E-05,2.916986501,3,1101023488,55,73
,,,,,,,,,,,,,
11,safe,1,2.410030603,-1.64609766,-0.017082024,-1.27E-05,0.003725362,-1.06E-05,2.91859158,3,1050022400,55,73
,,,,,,,,,,,,,
11,safe,2,2.411272764,-1.646960735,-0.016258348,-9.35E-06,0.00349949,-7.74E-06,2.920099372,3,999021312,55,73
,,,,,,,,,,,,,
11,safe,3,2.412439108,-1.64777112,-0.015469858,-6.68E-06,0.00328704,-4.11E-06,2.921515263,3,948020224,55,73
,,,,,,,,,,,,,
11,safe,4,2.413533449,-1.648532391,-0.014715649,-3.02E-06,0.003086476,5.41E-07,2.922844386,3,897019136,55,73
,,,,,,,,,,,,,
11,danger,0,2.4207654,-1.653543949,-0.009343707,1.00E-05,0.001769336,7.14E-05,2.931620715,3,444009472,55,73
,,,,,,,,,,,,,
11,danger,1,2.421355486,-1.653950572,-0.008869482,7.49E-06,0.001662222,7.69E-05,2.932335852,3,393008384,55,73
,,,,,,,,,,,,,
11,danger,2,2.421909809,-1.654331923,-0.00841804,9.29E-06,0.00155931,8.06E-05,2.933007347,3,342007296,55,73
,,,,,,,,,,,,,
11,danger,3,2.422430754,-1.654689312,-0.007988541,1.33E-05,0.00146376,8.30E-05,2.933637894,3,291006208,55,73
,,,,,,,,,,,,,
11,danger,4,2.422920227,-1.655024648,-0.007579748,1.37E-05,0.001374598,8.45E-05,2.934230131,3,240005120,55,73
,,,,,,,,,,,,,
12,safe,0,1.537590384,2.466478348,-0.023153521,0.000113359,0.005525825,5.14E-05,2.906584889,3,948020224,47,62
,,,,,,,,,,,,,
12,safe,1,1.538700461,2.468281984,-0.022149919,0.000106203,0.005209495,5.33E-05,2.908694842,3,900019200,47,62
,,,,,,,,,,,,,
12,safe,2,1.539809346,2.470085382,-0.021122606,9.54E-05,0.004894005,5.79E-05,2.910804147,3,849018112,47,62
,,,,,,,,,,,,,
12,safe,3,1.540850043,2.471779585,-0.020134922,8.78E-05,0.004596758,6.28E-05,2.912785366,3,798017024,47,62
,,,,,,,,,,,,,
12,safe,4,1.541826963,2.473371267,-0.019186055,8.08E-05,0.004318824,6.68E-05,2.914646448,3,747015936,47,62
,,,,,,,,,,,,,
12,danger,0,1.546546936,2.481090307,-0.014262438,4.40E-05,0.002965513,7.30E-05,2.9236655,3,441009408,47,62
,,,,,,,,,,,,,
12,danger,1,1.547173142,2.482117891,-0.013561253,3.95E-05,0.00278462,6.86E-05,2.924865444,3,390008320,47,62
,,,,,,,,,,,,,
12,danger,2,1.547761202,2.483083248,-0.012891151,3.23E-05,0.002615191,6.23E-05,2.92599271,3,339007232,47,62
,,,,,,,,,,,,,
12,danger,3,1.548312426,2.483989954,-0.012251101,2.98E-05,0.002457465,5.42E-05,2.927050999,3,288006144,47,62
,,,,,,,,,,,,,
12,danger,4,1.548830271,2.484841585,-0.011640581,2.47E-05,0.002308574,4.49E-05,2.928045152,3,237005056,47,62
,,,,,,,,,,,,,
13,safe,0,-2.81952548,0.427865326,-0.043037746,0.000879902,0.013746162,0.001266088,2.852129892,3,960020480,33,48
,,,,,,,,,,,,,
13,safe,1,-2.825050831,0.428715706,-0.041474994,0.000836642,0.012905348,0.001229539,2.857696542,3,909019392,33,48
,,,,,,,,,,,,,
13,safe,2,-2.830240488,0.429511845,-0.039923731,0.000791735,0.012122572,0.001152117,2.8629243,3,858018304,33,48
,,,,,,,,,,,,,
13,safe,3,-2.835114479,0.430256873,-0.038392108,0.000751711,0.011380512,0.001046062,2.86783351,3,807017216,33,48
,,,,,,,,,,,,,
13,safe,4,-2.839692593,0.43095383,-0.036885567,0.000708858,0.010688693,0.000921955,2.872444215,3,756016128,33,48
,,,,,,,,,,,,,
13,danger,0,-2.862058401,0.434298396,-0.02847779,0.00049689,0.007306583,0.000272186,2.894961895,3,447009536,33,48
,,,,,,,,,,,,,
13,danger,1,-2.865000725,0.43472743,-0.027226068,0.000464614,0.006865221,0.000223059,2.89792311,3,396008448,33,48
,,,,,,,,,,,,,
13,danger,2,-2.867764235,0.43512705,-0.026015125,0.00043813,0.006446374,0.000192501,2.90070406,3,345007360,33,48
,,,,,,,,,,,,,
13,danger,3,-2.870360374,0.435499102,-0.024845518,0.00040895,0.006056075,0.000177528,2.903316284,3,294006272,33,48
,,,,,,,,,,,,,
13,danger,4,-2.872799158,0.435845286,-0.023717102,0.000383173,0.005685887,0.000176816,2.905769884,3,243005184,33,48
,,,,,,,,,,,,,
14,safe,0,-2.655153513,-1.152092576,-0.02861926,-0.000513411,0.007363431,-0.000180564,2.894473448,3,1551033088,45,72
,,,,,,,,,,,,,
14,safe,1,-2.657895327,-1.15330565,-0.027363604,-0.000491352,0.006915795,-0.000155872,2.897459276,3,1500032000,45,72
,,,,,,,,,,,,,
14,safe,2,-2.660324335,-1.154377699,-0.026219303,-0.000469231,0.006519591,-0.000148634,2.9001036,3,1452030976,45,72
,,,,,,,,,,,,,
14,safe,3,-2.662615061,-1.155386686,-0.025111241,-0.000448396,0.006146532,-0.000154195,2.902596757,3,1404029952,45,72
,,,,,,,,,,,,,
14,safe,4,-2.664906263,-1.156392574,-0.023973903,-0.000427186,0.005772562,-0.000171401,2.905089315,3,1353028864,45,72
,,,,,,,,,,,,,
14,danger,0,-2.688911915,-1.166511774,-0.009869323,-0.000118687,0.001881702,-0.000333401,2.931056876,3,441009408,45,72
,,,,,,,,,,,,,
14,danger,1,-2.689625263,-1.166787267,-0.009369918,-0.000109979,0.001767901,-0.000307138,2.931819295,3,390008320,45,72
,,,,,,,,,,,,,
14,danger,2,-2.690295696,-1.167043686,-0.008894286,-9.94E-05,0.001660599,-0.000281212,2.932534911,3,339007232,45,72
,,,,,,,,,,,,,
14,danger,3,-2.690926313,-1.167282343,-0.008441485,-9.77E-05,0.001558361,-0.000258005,2.933207076,3,288006144,45,72
,,,,,,,,,,,,,
14,danger,4,-2.691519499,-1.167504311,-0.008010637,-7.01E-05,0.001466592,-0.000234072,2.93383839,3,237005056,45,72
,,,,,,,,,,,,,
15,safe,0,2.109275341,1.478645086,-0.053663034,0.000743409,0.055101484,0.00134803,2.576492476,3,1245026560,10,31
,,,,,,,,,,,,,
15,safe,1,2.126657248,1.490812182,-0.055820201,0.00071585,0.051928923,0.001011208,2.597750547,3,1197025536,10,31
,,,,,,,,,,,,,
15,safe,2,2.144012213,1.502962708,-0.057632882,0.000682917,0.048767854,0.000679584,2.618970565,3,1146024448,10,31
,,,,,,,,,,,,,
15,safe,3,2.159362316,1.513711929,-0.058927186,0.000646371,0.045966052,0.000405966,2.637734223,3,1098023424,10,31
,,,,,,,,,,,,,
15,safe,4,2.174690485,1.524448872,-0.05990519,0.000618162,0.043151639,0.000166743,2.656466017,3,1047022336,10,31
,,,,,,,,,,,,,
15,danger,0,2.298844576,1.611668348,-0.052313507,0.000301927,0.020268943,0.000387007,2.808006046,3,438009344,10,31
,,,,,,,,,,,,,
15,danger,1,2.305199146,1.616154432,-0.050940089,0.000282411,0.019105971,0.000449401,2.815758006,3,390008320,10,31
,,,,,,,,,,,,,
15,danger,2,2.311187029,1.620385647,-0.049530294,0.000263064,0.018010136,0.000496759,2.823063651,3,342007296,10,31
,,,,,,,,,,,,,
15,danger,3,2.317171097,1.624617815,-0.048003402,0.000243503,0.016910691,0.000529455,2.830365571,3,291006208,10,31
,,,,,,,,,,,,,
15,danger,4,2.322468758,1.628367901,-0.046550535,0.000225882,0.015936349,0.000544057,2.836830997,3,243005184,10,31
,,,,,,,,,,,,,
16,safe,0,1.68999207,-2.399965286,-0.006814846,0.00010828,0.001209463,0.000612093,2.935294366,3,1593033984,75,103
,,,,,,,,,,,,,
16,safe,1,1.690301895,-2.400346279,-0.006464179,9.48E-05,0.0011369,0.000599879,2.935783463,3,1542032896,75,103
,,,,,,,,,,,,,
16,safe,2,1.690596819,-2.400701284,-0.006130897,8.99E-05,0.001067411,0.000584849,2.936242812,3,1491031808,75,103
,,,,,,,,,,,,,
16,safe,3,1.690877795,-2.401031733,-0.005814386,7.84E-05,0.00100148,0.000566501,2.936674123,3,1440030720,75,103
,,,,,,,,,,,,,
16,safe,4,1.69114542,-2.401339293,-0.005513629,6.83E-05,0.00094291,0.000546555,2.937079098,3,1389029632,75,103
,,,,,,,,,,,,,
16,danger,0,1.694363952,-2.404375792,-0.002005292,-8.26E-05,0.000285333,2.52E-05,2.941410575,3,429009152,75,103
,,,,,,,,,,,,,
16,danger,1,1.694455743,-2.404445648,-0.001905738,-8.51E-05,0.000269694,1.02E-06,2.941520486,3,381008128,75,103
,,,,,,,,,,,,,
16,danger,2,1.694547772,-2.404515266,-0.00180545,-8.40E-05,0.000252736,-2.13E-05,2.941630344,3,330007040,75,103
,,,,,,,,,,,,,
16,danger,3,1.694629431,-2.404576778,-0.001715823,-9.32E-05,0.000239176,-4.32E-05,2.941727611,3,282006016,75,103
,,,,,,,,,,,,,
16,danger,4,1.694710732,-2.40463829,-0.001625438,-9.26E-05,0.000223848,-6.66E-05,2.941824674,3,231004928,75,103
,,,,,,,,,,,,,
17,safe,0,1.999648809,-1.835319161,-0.060501888,-0.000344993,0.034361392,0.001346511,2.714894522,3,936019968,14,29
,,,,,,,,,,,,,
17,safe,1,2.009375334,-1.844190836,-0.060117789,-0.00032595,0.03236866,0.00134416,2.728047511,3,888018944,14,29
,,,,,,,,,,,,,
17,safe,2,2.019096613,-1.853050947,-0.059503917,-0.0003079,0.030382052,0.001293531,2.741183989,3,837017856,14,29
,,,,,,,,,,,,,
17,safe,3,2.028224707,-1.861363649,-0.05870593,-0.000293755,0.028521877,0.001204532,2.753509848,3,786016768,14,29
,,,,,,,,,,,,,
17,safe,4,2.036796808,-1.869163275,-0.057749365,-0.000280592,0.026766473,0.001086401,2.765076414,3,735015680,14,29
,,,,,,,,,,,,,
17,danger,0,2.077665806,-1.906238198,-0.050033562,-0.000231602,0.018460467,0.00031141,2.820096209,3,435009280,14,29
,,,,,,,,,,,,,
17,danger,1,2.083239317,-1.91127646,-0.048520852,-0.000227034,0.017335318,0.000220522,2.827581658,3,384008192,14,29
,,,,,,,,,,,,,
17,danger,2,2.088475466,-1.916005611,-0.04698449,-0.000222345,0.016277675,0.000146721,2.83461017,3,333007104,14,29
,,,,,,,,,,,,,
17,danger,3,2.093395948,-1.920444965,-0.045476176,-0.00022012,0.015288512,9.13E-05,2.841211633,3,282006016,14,29
,,,,,,,,,,,,,
17,danger,4,2.098018885,-1.924612284,-0.043939959,-0.000215249,0.014354791,5.14E-05,2.847410473,3,231004928,14,29
,,,,,,,,,,,,,
18,safe,0,-0.088425882,2.934398174,-0.006533974,-1.76E-05,0.00115317,-0.000134204,2.935737467,3,750016000,76,87
,,,,,,,,,,,,,
18,safe,1,-0.088441916,2.934838295,-0.006216363,-1.77E-05,0.001087653,-0.000139937,2.93617718,3,702014976,76,87
,,,,,,,,,,,,,
18,safe,2,-0.088456944,2.935278416,-0.005895182,-9.94E-06,0.001021681,-0.00014341,2.936616891,3,651013888,76,87
,,,,,,,,,,,,,
18,safe,3,-0.088469312,2.935667992,-0.005607674,-1.81E-05,0.000962692,-0.000146545,2.937006098,3,603012864,76,87
,,,,,,,,,,,,,
18,safe,4,-0.088480577,2.936057329,-0.005317077,-1.82E-05,0.000902279,-0.000146692,2.937395058,3,552011776,76,87
,,,,,,,,,,,,,
18,danger,0,-0.088497743,2.936766863,-0.004779083,-1.87E-05,0.000797333,-0.000142064,2.938103861,3,450009600,76,87
,,,,,,,,,,,,,
18,danger,1,-0.088503852,2.937089443,-0.004530344,-1.07E-05,0.000749664,-0.000136452,2.938426084,3,399008512,76,87
,,,,,,,,,,,,,
18,danger,2,-0.088508494,2.937392473,-0.004294296,-1.29E-05,0.000702506,-0.000133668,2.938728762,3,348007424,76,87
,,,,,,,,,,,,,
18,danger,3,-0.08851169,2.937676668,-0.004069998,-1.26E-05,0.000660002,-0.00013139,2.939012605,3,297006336,76,87
,,,,,,,,,,,,,
18,danger,4,-0.088513546,2.937943697,-0.003857147,-1.22E-05,0.000618192,-0.000130271,2.939279281,3,246005248,76,87
