flight_num,image_label,label_num,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,current_speed,commanded_speed,time_to_collision,safe_frame_start,total_frames
3,danger,1,-1.7478007078170776,2.22687029838562,-0.04782908037304878,0.0008104040753096342,0.01677044667303562,0.0012172347633168101,2.8312623087604,3,405008640,26,46
3,danger,2,-1.7520520687103271,2.232222557067871,-0.04629509150981903,0.0007611946202814579,0.015752818435430527,0.0013077184557914734,2.8380710405577703,3,351007488,26,46
3,danger,3,-1.756049633026123,2.2372467517852783,-0.04477892816066742,0.00071554264286533,0.014789972454309464,0.0013439677422866225,2.8444662934252145,3,300006400,26,46
3,danger,4,-1.7598077058792114,2.241962194442749,-0.043227944523096085,0.000666575157083571,0.01389152929186821,0.0013305279426276684,2.850471241421336,3,249005312,26,46
4,safe,0,-0.7125123739242554,-2.7196927070617676,-0.05168858915567398,-0.0007611121982336044,0.019666427746415138,-0.0004268113989382982,2.8119519935605317,3,2085044480,48,85
4,safe,1,-0.7145479321479797,-2.7274396419525146,-0.050205957144498825,-0.000720241863746196,0.018459876999258995,-0.0006356233498081565,2.819933755598491,3,2034043392,48,85
4,safe,2,-0.7164623737335205,-2.7347145080566406,-0.04868793487548828,-0.0006764160352759063,0.017344161868095398,-0.0007947318954393268,2.8274285647127826,3,1983042304,48,85
4,safe,3,-0.7182632684707642,-2.7415456771850586,-0.047146838158369064,-0.0006370011251419783,0.016286294907331467,-0.0009051242377609015,2.8344660250697515,3,1932041216,48,85
4,safe,4,-0.7199575304985046,-2.7479617595672607,-0.04563154652714729,-0.0006022182642482221,0.015293022617697716,-0.0009666052646934986,2.841076365711411,3,1881040128,48,85
4,danger,0,-0.743518590927124,-2.834503412246704,-0.010110673494637012,-1.0344159818487242e-05,0.0019425625214353204,2.4196915546781383e-05,2.9304149390164835,3,453009664,48,85
4,danger,1,-0.7437463998794556,-2.835305690765381,-0.009571685455739498,-6.735663646395551e-06,0.0018179068574681878,4.3309395550750196e-05,2.931246950460276,3,402008576,48,85
4,danger,2,-0.7439476847648621,-2.8360159397125244,-0.009087532758712769,1.6806061466922984e-06,0.0017061998369172215,5.9440528275445104e-05,2.9319834841318855,3,351007488,48,85
4,danger,3,-0.7441468834877014,-2.836721181869507,-0.008600030094385147,1.7482356042819447e-06,0.0015982792247086763,7.478227780666202e-05,2.9327147165023084,3,300006400,48,85
4,danger,4,-0.27683407068252563,-2.5331790447235107,-0.011643879115581512,-0.16181686520576477,-0.11981914937496185,-0.14766037464141846,2.5482874161361457,3,249005312,48,85
5,safe,0,2.941676616668701,-0.0031564903911203146,-0.0017064623534679413,4.2329829739173874e-05,0.00023836120089981705,4.167875158600509e-05,2.9416788051214513,3,933019904,113,128
5,safe,1,2.9417731761932373,-0.003166279988363385,-0.001616794615983963,4.133828042540699e-05,0.00022385582269635051,5.264514766167849e-05,2.9417753244467604,3,882018816,113,128
5,safe,2,2.941864252090454,-0.003175001125782728,-0.0015318819787353277,4.0040693420451134e-05,0.0002095506206387654,6.332038901746273e-05,2.9418663642358522,3,831017728,113,128
5,safe,3,2.9419498443603516,-0.003182673826813698,-0.001451421296223998,4.0904702473198995e-05,0.00019682999118231237,7.250536873470992e-05,2.9419519239389964,3,780016640,113,128
5,safe,4,2.9420297145843506,-0.0031893164850771427,-0.001375101855956018,3.735223799594678e-05,0.00018614424334373325,8.021300163818523e-05,2.942031764638518,3,729015552,113,128
5,danger,0,2.9426445960998535,-0.0032071119640022516,-0.0007622863631695509,2.1429601474665105e-05,9.403674630448222e-05,7.723695307504386e-05,2.9426464425077166,3,423009024,113,128
5,danger,1,2.9426798820495605,-0.003204928943887353,-0.0007246602326631546,2.0285273421905003e-05,8.736507879802957e-05,7.447988173225895e-05,2.9426817165506027,3,372007936,113,128
5,danger,2,2.942716360092163,-0.0032021140214055777,-0.0006866678595542908,1.9313893062644638e-05,8.210558735299855e-05,7.218420068966225e-05,2.9427181823954913,3,321006848,113,128
5,danger,3,2.9427490234375,-0.003198815044015646,-0.0006506767822429538,1.7750573533703573e-05,7.810817623976618e-05,7.012489368207753e-05,2.9427508339545705,3,273005824,113,128
5,danger,4,1.4939664602279663,1.3916499614715576,-0.0018333434127271175,-1.1870408058166504,-1.0252763032913208,-0.17931073904037476,2.041722008672566,3,222004736,113,128
6,safe,0,-1.6221518516540527,-2.4516797065734863,-0.0034701924305409193,1.4861603631288745e-05,0.0005472543998621404,9.023529128171504e-05,2.939748638180556,3,2088044544,94,131
6,safe,1,-1.6222752332687378,-2.4518635272979736,-0.003288732608780265,1.569072082929779e-05,0.0005138122942298651,9.272660099668428e-05,2.9399698135751957,3,2037043456,94,131
6,safe,2,-1.6223902702331543,-2.4520368576049805,-0.0031163638923317194,1.6785968909971416e-05,0.0004814934800378978,9.498152940068394e-05,2.940177656490237,3,1986042368,94,131
6,safe,3,-1.62249755859375,-2.452199697494507,-0.002952906535938382,1.5214141967589967e-05,0.00045296078315004706,9.712884639156982e-05,2.9403724940374207,3,1935041280,94,131
6,safe,4,-1.6225976943969727,-2.4523532390594482,-0.0027980520389974117,1.3156852219253778e-05,0.00042561229201965034,9.99073963612318e-05,2.9405556475065984,3,1884040192,94,131
6,danger,0,-1.6237784624099731,-2.454533338546753,-0.00047274259850382805,-2.027417576755397e-05,5.230119495536201e-05,2.8408312573446892e-06,2.94302406182986,3,456009728,94,131
6,danger,1,-1.6237865686416626,-2.4545536041259766,-0.00044808146776631474,-1.9835191778838634e-05,5.023296034778468e-05,-1.854987203842029e-06,2.943045432338055,3,405008640,94,131
6,danger,2,-1.6237941980361938,-2.4545726776123047,-0.00042609404772520065,-2.2249590983847156e-05,4.709168933914043e-05,-8.210917258111294e-06,2.9430655461292368,3,354007552,94,131
6,danger,3,-1.6238023042678833,-2.4545905590057373,-0.00040368890040554106,-1.316392717853887e-05,4.4845564843853936e-05,-1.6339665307896212e-05,2.9430849288918783,3,303006464,94,131
6,danger,4,-1.623809576034546,-2.454606771469116,-0.0003828215994872153,-2.747077087406069e-05,4.144855120102875e-05,-2.4754494006629102e-05,2.943102459704029,3,252005376,94,131
